[*] '/home/tony/Advanced-Programming-in-the-UNIX-Environment/Lab3/gotoku'
    Arch:     amd64-64-little
    RELRO:    Full RELRO
    Stack:    No canary found
    NX:       NX enabled
    PIE:      PIE enabled
main = 0x16c89
Func         GOT Offset Symbol Offset
gop_916      1ddc0      16760     
gop_917      1c5f0      137c0     
gop_918      1c168      12eb0     
gop_919      1cf30      14a40     
gop_920      1d850      15c80     
gop_921      1d360      152a0     
gop_922      1bc50      12480     
gop_923      1dd30      16640     
gop_924      1c738      13a50     
gop_925      1c288      130f0     
gop_926      1d050      14c80     
gop_927      1cbd0      14380     
gop_928      1da28      16030     
gop_929      1d518      15610     
gop_930      1c7c8      13b70     
gop_931      1c310      13200     
gop_932      1d0c8      14d70     
gop_933      1cc30      14440     
gop_934      1db50      16280     
gop_935      1d490      15500     
gop_936      1bd60      126a0     
gop_937      1de50      16880     
gop_938      1c6a8      13930     
gop_939      1c200      12fe0     
gop_940      1d718      15a10     
gop_941      1bfa8      12b30     
gop_942      1bab8      12150     
gop_943      1c958      13e90     
gop_944      1c340      13260     
gop_945      1d100      14de0     
gop_946      1cc78      144d0     
gop_947      1dae8      161b0     
gop_948      1d5d8      15790     
gop_949      1beb0      12940     
gop_950      1cea0      14920     
gop_951      1c9e8      13fb0     
gop_952      1d8e8      15db0     
gop_953      1d208      14ff0     
gop_954      1baf8      121d0     
gop_955      1dc00      163e0     
gop_956      1c460      134a0     
gop_957      1bfd8      12b90     
gop_958      1cda0      14720     
gop_959      1c8f0      13dc0     
gop_960      1de18      16810     
gop_961      1c710      13a00     
gop_962      1c0e8      12db0     
gop_963      1ceb8      14950     
gop_964      1ca20      14020     
gop_965      1d848      15c70     
gop_966      1d358      15290     
gop_967      1bc48      12470     
gop_968      1dd28      16630     
gop_969      1c730      13a40     
gop_970      1d5c0      15760     
gop_971      1be60      128a0     
gop_972      1df58      16a90     
gop_973      1c7c0      13b60     
gop_974      1c308      131f0     
gop_975      1d0c0      14d60     
gop_976      1cc28      14430     
gop_977      1db48      16270     
gop_978      1d488      154f0     
gop_979      1bd58      12690     
gop_980      1c8a8      13d30     
gop_981      1c430      13440     
gop_982      1d1f8      14fd0     
gop_983      1cd60      146a0     
gop_984      1dbe0      163a0     
gop_985      1d710      15a00     
gop_986      1bfa0      12b20     
gop_987      1bab0      12140     
gop_988      1c950      13e80     
gop_989      1c338      13250     
gop_990      1dcf0      165c0     
gop_991      1c570      136c0     
gop_992      1c0d0      12d80     
gop_993      1ce98      14910     
gop_994      1c9e0      13fa0     
gop_995      1d8e0      15da0     
gop_996      1d200      14fe0     
gop_997      1baf0      121c0     
gop_998      1dbf8      163d0     
gop_999      1c458      13490     
gop_1000     1d738      15a50     
gop_1001     1dbf0      163c0     
gop_1002     1bb10      12200     
gop_1003     1bfd0      12b80     
gop_1004     1c568      136b0     
gop_1005     1ca10      14000     
gop_1006     1ce90      14900     
gop_1007     1d318      15210     
gop_1008     1d818      15c10     
gop_1009     1dd08      165f0     
gop_1010     1d340      15260     
gop_1011     1d990      15f00     
gop_1012     1de48      16870     
gop_1013     1bd38      12650     
gop_1014     1c1e0      12fa0     
gop_1015     1c680      138e0     
gop_1016     1cb50      14280     
gop_1017     1cfd0      14b80     
gop_1018     1d480      154e0     
gop_1019     1d9a8      15f30     
gop_1020     1bd78      126d0     
gop_1021     1c1f8      12fd0     
gop_1022     1c7d8      13b90     
gop_1023     1cc68      144b0     
gop_1024     1d0d8      14d90     
gop_1025     1d5c8      15770     
gop_1026     1dab8      16150     
gop_1027     1df90      16b00     
gop_1028     1be70      128c0     
gop_1029     1c330      13240     
gop_1030     1dfc8      16b70     
gop_1031     1bed8      12990     
gop_1032     1c370      132c0     
gop_1033     1c810      13c00     
gop_1034     1ccc0      14560     
gop_1035     1d140      14e60     
gop_1036     1d5f8      157d0     
gop_1037     1dad0      16180     
gop_1038     1dfb8      16b50     
gop_1039     1bea0      12920     
gop_1040     1d258      15090     
gop_1041     1d750      15a80     
gop_1042     1dc20      16420     
gop_1043     1bb38      12250     
gop_1044     1c020      12c20     
gop_1045     1c448      13470     
gop_1046     1c8d8      13d90     
gop_1047     1cd98      14710     
gop_1048     1d240      15060     
gop_1049     1d730      15a40     
gop_1050     1d878      15cd0     
gop_1051     1dd48      16670     
gop_1052     1bc78      124d0     
gop_1053     1c110      12e00     
gop_1054     1c598      13710     
gop_1055     1ca48      14070     
gop_1056     1cef0      149c0     
gop_1057     1d3a8      15330     
gop_1058     1d828      15c30     
gop_1059     1dd18      16610     
gop_1060     1cb78      142d0     
gop_1061     1d010      14c00     
gop_1062     1d4b0      15540     
gop_1063     1d9c8      15f70     
gop_1064     1de90      16900     
gop_1065     1bda8      12730     
gop_1066     1c240      13060     
gop_1067     1c690      13900     
gop_1068     1cb58      14290     
gop_1069     1cff8      14bd0     
gop_1070     1d138      14e50     
gop_1071     1d5f0      157c0     
gop_1072     1dac8      16170     
gop_1073     1dfb0      16b40     
gop_1074     1be98      12910     
gop_1075     1c320      13220     
gop_1076     1c7e8      13bb0     
gop_1077     1cc70      144c0     
gop_1078     1d0f8      14dd0     
gop_1079     1d6f8      159d0     
gop_1080     1bb30      12240     
gop_1081     1c018      12c10     
gop_1082     1c440      13460     
gop_1083     1c8d0      13d80     
gop_1084     1cd90      14700     
gop_1085     1d238      15050     
gop_1086     1d728      15a30     
gop_1087     1dbe8      163b0     
gop_1088     1bb08      121f0     
gop_1089     1bfc8      12b70     
gop_1090     1ca40      14060     
gop_1091     1cee8      149b0     
gop_1092     1d3a0      15320     
gop_1093     1d820      15c20     
gop_1094     1dd10      16600     
gop_1095     1bc40      12460     
gop_1096     1c0f8      12dd0     
gop_1097     1c580      136e0     
gop_1098     1ca18      14010     
gop_1099     1ceb0      14940     
gop_1100     1d5a0      15720     
gop_1101     1d098      14d3c     
gop_1102     1cc10      14400     
gop_1103     1c790      13b00     
gop_1104     1c2e0      131a0     
gop_1105     1bf60      12aa0     
gop_1106     1ba98      12110     
gop_1107     1db98      16310     
gop_1108     1d6c8      15970     
gop_1109     1d1b8      14f50     
gop_1110     1bd08      125f0     
gop_1111     1de10      16800     
gop_1112     1d960      15ea0     
gop_1113     1d568      156b0     
gop_1114     1d090      14d00     
gop_1115     1cbf0      143c0     
gop_1116     1c770      13ac0     
gop_1117     1c2d0      13180     
gop_1118     1be20      12820     
gop_1119     1def8      169d0     
gop_1120     1d2d8      15190     
gop_1121     1ce58      14890     
gop_1122     1c9d8      13f90     
gop_1123     1c548      13670     
gop_1124     1c1a0      12f20     
gop_1125     1bcf8      125d0     
gop_1126     1ddd8      16790     
gop_1127     1d940      15e60     
gop_1128     1d450      15480     
gop_1129     1cf80      14ae0     
gop_1130     1d6e8      159b0     
gop_1131     1d2c8      15170     
gop_1132     1ce50      14880     
gop_1133     1c9b0      13f40     
gop_1134     1c520      13620     
gop_1135     1c0b0      12d40     
gop_1136     1bbc0      12360     
gop_1137     1dca0      16520     
gop_1138     1d7d0      15b80     
gop_1139     1d300      151e0     
gop_1140     1c788      13af0     
gop_1141     1c2d8      13190     
gop_1142     1bf58      12a90     
gop_1143     1ba90      12100     
gop_1144     1db90      16300     
gop_1145     1d6c0      15960     
gop_1146     1d1b0      14f40     
gop_1147     1cd20      14620     
gop_1148     1c880      13ce0     
gop_1149     1c3f8      133d0     
gop_1150     1cb30      14240     
gop_1151     1c670      138c0     
gop_1152     1c1d8      12f90     
gop_1153     1bd30      12640     
gop_1154     1de40      16860     
gop_1155     1d988      15ef0     
gop_1156     1d460      154a0     
gop_1157     1cf90      14b00     
gop_1158     1cb00      141e0     
gop_1159     1c658      13890     
gop_1160     1d808      15bf0     
gop_1161     1d310      15200     
gop_1162     1ce88      148f0     
gop_1163     1ca08      13ff0     
gop_1164     1c560      136a0     
gop_1165     1c0c0      12d60     
gop_1166     1bbc8      12370     
gop_1167     1dcc0      16560     
gop_1168     1d800      15be0     
gop_1169     1d2d0      15180     
gop_1170     1d1d8      14f90     
gop_1171     1cd58      14690     
gop_1172     1c8b0      13d40     
gop_1173     1c428      13430     
gop_1174     1bf90      12b00     
gop_1175     1bae0      121a0     
gop_1176     1dbd8      16390     
gop_1177     1d708      159f0     
gop_1178     1d1c8      14f70     
gop_1179     1cd30      14640     
gop_1180     1df50      16a80     
gop_1181     1da98      16110     
gop_1182     1d5b0      15740     
gop_1183     1d0b8      14d50     
gop_1184     1cc58      14490     
gop_1185     1c7b8      13b50     
gop_1186     1c300      131e0     
gop_1187     1be28      12830     
gop_1188     1df18      16a10     
gop_1189     1da80      160e0     
gop_1190     1d980      15ee0     
gop_1191     1d458      15490     
gop_1192     1cf88      14af0     
gop_1193     1caf8      141d0     
gop_1194     1c650      13880     
gop_1195     1c1a8      12f30     
gop_1196     1bd00      125e0     
gop_1197     1de08      167f0     
gop_1198     1d950      15e80     
gop_1199     1d558      15690     
gop_1200     1d550      15680     
